source_file,column_name,likely_type,sample_population_pct,business_asset_class,business_value,possible_products,commercial_value_score,readiness_adjusted_score,priority,sample_values
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-eng,text,82.3,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,180 Kent St 180 Kent St | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street
archived_2009_2022_legacy_tender_notices.csv,contactInfoAddressLine-contactInfoAdresseLigne-eng,text,95.2,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,"200 Kent Street, 9S021 | 1300- 635 8 Ave SW | 301 Bishop Drive | 2010 12th Avenue, Room 300 | 189 Prince William Street<br>Room 405 | 350 Albert St | 350 Albert St | 5600 11th Ave | 5600 11th Ave | ATB Place North Tower<br>10025 Jasper Ave./10025 ave Jasper<br>5th floor/5e étage"
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,101 COLONEL BY DR. | 101 COLONEL BY DR. | BLDG 29 RECEIVING<br>3701 CARLING AVE | ATTN DGMEPM NP - DMARP<br>101 COLONEL BY DR. | 101 COLONEL BY DR. | PDV TWR C FL.25G<br>330 SPARKS ST | PORTAGE IV 1ST FL.<br>140 PROMENADE DU PORTAGE | 101 COLONEL BY DR. | 101 COLONEL BY DR. | 101 COLONEL BY DR.
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,text,82.3,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,180 Kent St 180 Kent St Ontario<br>K1P 1B6<br>CANADA | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street
archived_2009_2022_legacy_tender_notices.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,text,95.2,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,"200 Kent Street, 9S021 | 1300- 635 8 Ave SW | 301 Bishop Drive | 2010 12th Avenue, Room 300 | 189 Prince William Street<br>Room 405 | 350 Albert St | 350 Albert St | 5600 11th Ave | 5600 11th Ave | ATB Place North Tower<br>10025 Jasper Ave./10025 ave Jasper<br>5th floor/5e étage"
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoCity-contacterInfoVille-eng,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,OTTAWA | OTTAWA | OTTAWA | OTTAWA | OTTAWA | OTTAWA | GATINEAU | OTTAWA | OTTAWA | OTTAWA
archived_2009_2022_legacy_tender_notices.csv,contactInfoCity-contacterInfoVille-eng,text,94.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,Ottawa | Calgary | Fredericton | Regina | Saint John | Ottawa | Ottawa | Regina | Regina | Edmonton
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoCity-contacterInfoVille-fra,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,OTTAWA | OTTAWA | OTTAWA | OTTAWA | OTTAWA | OTTAWA | GATINEAU | OTTAWA | OTTAWA | OTTAWA
archived_2009_2022_legacy_tender_notices.csv,contactInfoCity-contacterInfoVille-fra,text,94.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,Ottawa | Calgary | Fredericton | Regina | Saint John | Ottawa | Ottawa | Regina | Regina | Edmonton
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoCountry-contactInfoPays-eng,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,CAN | CAN | CAN | CAN | CAN | CAN | CAN | CAN | CAN | CAN
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoCountry-contactInfoPays-fra,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,CAN | CAN | CAN | CAN | CAN | CAN | CAN | CAN | CAN | CAN
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoEmail-informationsContactCourriel,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoEmail-informationsContactCourriel,text,84.8,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,solicitations@edc.ca | aime_azol@viarail.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoName-informationsContactNom,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoName-informationsContactNom,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE | TRANSPORT CANADA | HUMAN RESOURCES AND SKILLS DEVELOPMENT CANADA | DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoName-informationsContactNom,text,99.7,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,Afza Maknojia | Aimé Azol | Andre Champagne | Andre Champagne | Andre Champagne | Andre Champagne | Andre Champagne | Andre Champagne | Andre Champagne | Andre Champagne
archived_2009_2022_legacy_tender_notices.csv,contactInfoName-informationsContactNom,text,99.8,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,"Arsene, Lara | Chen, Rebecca | Chessie, Denise | Collinge, Colby | DeGrace, Marc(PWB) | Eid, Amanda | Eid, Amanda | Hengen, Teresa | Hengen, Teresa | Ho (RPC), Hector"
all_canadabuys_award_notices_2022_08_08_onwards.csv,contactInfoPhone-contactInfoTelephone,text,90.4,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000
archived_2009_2022_legacy_tender_notices.csv,contactInfoPhone-contactInfoTelephone,text,95.9,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,613-949-9160 | 403-292-8509 | 506-238-1308 | 306-523-6546 | (506) 851-2325 (    ) | 613-993-2243 | 613-993-2243 | 639-625-3449 | 639-625-3449 | (780) 497-3543 (    )
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoPostalcode,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,K1A0K2 | K1A0K2 | K1A0Z4 | K1A0K2 | K1A0K2 | K1A0N5 | K1A0J9 | K1A0K2 | K1A0K2 | K1A0K2
archived_2009_2022_legacy_tender_notices.csv,contactInfoPostalcode,text,94.9,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,K1A 0E6 | T2P 3M3 | E3C 2M6 | S4P 0M3 | E2L 2B9 | K1A 0K3 | K1A 0K3 | S4P 3J7 | S4P 3J7 | T5J 1S6
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoProvince-contacterInfoProvince-eng,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,ON | ON | ON | ON | ON | ON | QC | ON | ON | ON
archived_2009_2022_legacy_tender_notices.csv,contactInfoProvince-contacterInfoProvince-eng,text,94.8,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,ON | AB | NB | SK | New Bruns | ON | ON | SK | SK | Alberta
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contactInfoProvince-contacterInfoProvince-fra,text,100.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,ON | ON | ON | ON | ON | ON | QC | ON | ON | ON
archived_2009_2022_legacy_tender_notices.csv,contactInfoProvince-contacterInfoProvince-fra,text,94.8,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,10,high,ON | AB | NB | SK | New Bruns | ON | ON | SK | SK | Alberta
all_canadabuys_award_notices_2022_08_08_onwards.csv,contractAmount-montantContrat,numeric,100.0,Spend Intelligence,"Supports spend ranking, market sizing, and market share.",Market Share Reports; Spending Benchmarks; Supplier Revenue Exposure,10,10,high,215000.0 | 1500000.0 | 250000.0 | 1500000.0 | 1.0 | 1500000.0 | 1500000.0 | 1500000.0 | 1250000.0 | 1250000.0
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,contractAmount-montantContrat,numeric,100.0,Spend Intelligence,"Supports spend ranking, market sizing, and market share.",Market Share Reports; Spending Benchmarks; Supplier Revenue Exposure,10,10,high,503756.03 | 203400.0 | 141250.0 | 209050.0 | 31696.5 | 84750.0 | 966150.0 | 3223781.68 | 2555998.32 | 366662.4
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractAmount-montantContrat,numeric,100.0,Spend Intelligence,"Supports spend ranking, market sizing, and market share.",Market Share Reports; Spending Benchmarks; Supplier Revenue Exposure,10,10,high,366870.0 | 18576135.0 | 549180.0 | 595000.0 | 148940954.0 | 3675000.0 | 8000914.0 | 8814750.0 | 3741746400.0 | 340667.0
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractAmount-montantContrat,numeric,100.0,Spend Intelligence,"Supports spend ranking, market sizing, and market share.",Market Share Reports; Spending Benchmarks; Supplier Revenue Exposure,10,10,high,0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0
all_canadabuys_award_notices_2022_08_08_onwards.csv,totalContractValue-valeurTotaleContrat,numeric,99.1,Spend Intelligence,"Supports spend ranking, market sizing, and market share.",Market Share Reports; Spending Benchmarks; Supplier Revenue Exposure,10,10,high,0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0
all_canadabuys_contract_history_2023_06_01_onwards.csv,totalContractValue-valeurTotaleContrat,numeric,100.0,Spend Intelligence,"Supports spend ranking, market sizing, and market share.",Market Share Reports; Spending Benchmarks; Supplier Revenue Exposure,10,10,high,366870.0 | 18576135.0 | 549180.0 | 595000.0 | 103130475.56 | 3675000.0 | 9986482.07 | 12415216.0 | 3741746400.0 | 340667.0
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,totalContractValue-valeurTotaleContrat,numeric,100.0,Spend Intelligence,"Supports spend ranking, market sizing, and market share.",Market Share Reports; Spending Benchmarks; Supplier Revenue Exposure,10,10,high,0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0
all_canadabuys_award_notices_2022_08_08_onwards.csv,supplierAddressCity-fournisseurAdresseVille-eng,text,100.0,Supplier Intelligence,"Supports supplier ranking, market share, geography, and entity resolution.",Supplier Scorecards; Market Share Intelligence; Competitor Tracking,10,10,high,Toronto | Ottawa | Toronto | montreal | Toronto | Ottawa | Ottawa | Ottawa | Saskatoon | Ottawa
