rejection_id,source_type,source_id,pattern_text,rejection_reason,frequency,quality_score,created_at
SPNR-000247,semantic_pattern,SP-000345,amended as set forth,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000248,semantic_pattern,SP-000346,set forth in item,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000249,semantic_pattern,SP-000347,forth in item 14,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000250,semantic_pattern,SP-000348,receipt of,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000251,semantic_pattern,SP-000349,this amendment,low_procurement_signal_score,4,7,2026-06-27 17:34:06
SPNR-000252,semantic_pattern,SP-000351,of the following,all_weak_words,4,5,2026-06-27 17:34:06
SPNR-000253,semantic_pattern,SP-000352,copies of,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000254,semantic_pattern,SP-000353,the offer,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000255,semantic_pattern,SP-000354,electronic communication,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000256,semantic_pattern,SP-000355,solicitation and,low_procurement_signal_score,4,7,2026-06-27 17:34:06
SPNR-000257,semantic_pattern,SP-000356,or electronic communication,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000258,semantic_pattern,SP-000358,letter or electronic communication,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000259,semantic_pattern,SP-000359,with your,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000260,semantic_pattern,SP-000360,contract id,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000261,semantic_pattern,SP-000361,code page,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000262,semantic_pattern,SP-000362,contract id code,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000263,semantic_pattern,SP-000363,id code page,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000264,semantic_pattern,SP-000364,contract id code page,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000265,semantic_pattern,SP-000365,non personal,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000266,semantic_pattern,SP-000366,personal services,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000267,semantic_pattern,SP-000367,the service,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000268,semantic_pattern,SP-000368,between the,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000269,semantic_pattern,SP-000369,non personal services,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000270,semantic_pattern,SP-000370,the united,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000271,semantic_pattern,SP-000371,the united states,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000272,semantic_pattern,SP-000372,that are,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-000273,semantic_pattern,SP-000373,requirement is,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000274,semantic_pattern,SP-000374,this requirement is,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000275,semantic_pattern,SP-000375,in response,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000276,semantic_pattern,SP-000376,response to,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000277,semantic_pattern,SP-000377,in response to,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000278,semantic_pattern,SP-000378,the lowest,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000279,semantic_pattern,SP-000380,supplies services,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000280,semantic_pattern,SP-000381,commercial services,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000281,semantic_pattern,SP-000382,solicitation will,low_procurement_signal_score,4,7,2026-06-27 17:34:06
SPNR-000282,semantic_pattern,SP-000384,far part,low_procurement_signal_score,4,7,2026-06-27 17:34:06
SPNR-000283,semantic_pattern,SP-000385,of the contract,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000284,semantic_pattern,SP-000386,requirements the,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000285,semantic_pattern,SP-000387,provide the following,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000286,semantic_pattern,SP-000388,black hills,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000287,semantic_pattern,SP-000389,hills national,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000288,semantic_pattern,SP-000390,statement of,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000289,semantic_pattern,SP-000391,black hills national,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000290,semantic_pattern,SP-000394,be provided,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000291,semantic_pattern,SP-000395,provided by,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000292,semantic_pattern,SP-000396,provided by the,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000293,semantic_pattern,SP-000397,contractor must,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-000294,semantic_pattern,SP-000398,responsible for,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000295,semantic_pattern,SP-000399,affairs national,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000296,semantic_pattern,SP-000400,18434 joplin,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000297,semantic_pattern,SP-000401,joplin road,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000298,semantic_pattern,SP-000402,triangle va,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000299,semantic_pattern,SP-000403,va 22172,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000300,semantic_pattern,SP-000404,of performance,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000301,semantic_pattern,SP-000405,veterans affairs national,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000302,semantic_pattern,SP-000407,18434 joplin road,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000303,semantic_pattern,SP-000408,triangle va 22172,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000304,semantic_pattern,SP-000409,of veterans affairs national,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000305,semantic_pattern,SP-000412,a combined,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000306,semantic_pattern,SP-000413,the format,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000307,semantic_pattern,SP-000414,format in,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000308,semantic_pattern,SP-000415,as supplemented,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000309,semantic_pattern,SP-000416,supplemented with,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000310,semantic_pattern,SP-000417,with additional,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000311,semantic_pattern,SP-000418,information included,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000312,semantic_pattern,SP-000419,a combined synopsis,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000313,semantic_pattern,SP-000421,with the format,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000314,semantic_pattern,SP-000422,the format in,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000315,semantic_pattern,SP-000423,as supplemented with,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000316,semantic_pattern,SP-000424,supplemented with additional,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000317,semantic_pattern,SP-000425,with additional information,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000318,semantic_pattern,SP-000426,additional information included,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000319,semantic_pattern,SP-000427,information included in,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000320,semantic_pattern,SP-000431,with the format in,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000321,semantic_pattern,SP-000432,as supplemented with additional,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000322,semantic_pattern,SP-000433,supplemented with additional information,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000323,semantic_pattern,SP-000434,with additional information included,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000324,semantic_pattern,SP-000435,additional information included in,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000325,semantic_pattern,SP-000436,information included in this,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000326,semantic_pattern,SP-000437,included in this notice,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000327,semantic_pattern,SP-000438,the submission,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000328,semantic_pattern,SP-000439,notice of,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000329,semantic_pattern,SP-000440,service or,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000330,semantic_pattern,SP-000441,for information,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000331,semantic_pattern,SP-000443,this request,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000332,semantic_pattern,SP-000444,pursuant to,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-000333,semantic_pattern,SP-000445,based on,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000334,semantic_pattern,SP-000446,section b,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000335,semantic_pattern,SP-000447,supplies or,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000336,semantic_pattern,SP-000448,number date,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000337,semantic_pattern,SP-000449,and health,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000338,semantic_pattern,SP-000450,the specifications,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000339,semantic_pattern,SP-000451,and shall,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-000340,semantic_pattern,SP-000452,can the government,all_weak_words,4,5,2026-06-27 17:34:06
SPNR-000341,semantic_pattern,SP-000453,sba certification,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000342,semantic_pattern,SP-000454,certification database,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000343,semantic_pattern,SP-000455,database as,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000344,semantic_pattern,SP-000456,in the sba,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000345,semantic_pattern,SP-000457,the sba certification,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000346,semantic_pattern,SP-000458,sba certification database,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000347,semantic_pattern,SP-000459,certification database as,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000348,semantic_pattern,SP-000460,database as set,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000349,semantic_pattern,SP-000461,forth in 852,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000350,semantic_pattern,SP-000462,in 852 219,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000351,semantic_pattern,SP-000463,by the government to,all_weak_words,4,6,2026-06-27 17:34:06
SPNR-000352,semantic_pattern,SP-000464,listed in the sba,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000353,semantic_pattern,SP-000465,in the sba certification,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000354,semantic_pattern,SP-000466,the sba certification database,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000355,semantic_pattern,SP-000467,sba certification database as,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000356,semantic_pattern,SP-000468,certification database as set,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000357,semantic_pattern,SP-000469,database as set forth,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000358,semantic_pattern,SP-000470,set forth in 852,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000359,semantic_pattern,SP-000471,forth in 852 219,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000360,semantic_pattern,SP-000472,as defined,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000361,semantic_pattern,SP-000473,services to,all_weak_words,4,4,2026-06-27 17:34:06
SPNR-000362,semantic_pattern,SP-000474,this agreement,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000363,semantic_pattern,SP-000475,covered telecommunications,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000364,semantic_pattern,SP-000476,telecommunications equipment,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000365,semantic_pattern,SP-000477,equipment or,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000366,semantic_pattern,SP-000478,covered telecommunications equipment,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000367,semantic_pattern,SP-000479,telecommunications equipment or,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000368,semantic_pattern,SP-000480,equipment or services,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000369,semantic_pattern,SP-000481,covered telecommunications equipment or,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000370,semantic_pattern,SP-000482,telecommunications equipment or services,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000371,semantic_pattern,SP-000483,products or,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000372,semantic_pattern,SP-000484,products or services,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000373,semantic_pattern,SP-000485,the performance of,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000374,semantic_pattern,SP-000486,company name,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000375,semantic_pattern,SP-000487,the schedule,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000376,semantic_pattern,SP-000488,army mil,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000377,semantic_pattern,SP-000489,business associate,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000378,semantic_pattern,SP-000490,requirements for,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000379,semantic_pattern,SP-000491,safety plan,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000380,semantic_pattern,SP-000492,in this document,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000381,semantic_pattern,SP-000493,anti climb,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000382,semantic_pattern,SP-000494,climb bi,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000383,semantic_pattern,SP-000495,anti climb bi,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000384,semantic_pattern,SP-000496,climb bi folding,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000385,semantic_pattern,SP-000497,anti climb bi folding,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000386,semantic_pattern,SP-000498,climb bi folding gates,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000387,semantic_pattern,SP-000500,addendum to,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000388,semantic_pattern,SP-000501,and dosar,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000389,semantic_pattern,SP-000502,not prescribed,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000390,semantic_pattern,SP-000503,prescribed in,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000391,semantic_pattern,SP-000504,and certifications,weak_bigram_without_procurement_signal,4,4,2026-06-27 17:34:06
SPNR-000392,semantic_pattern,SP-000506,not prescribed in,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000393,semantic_pattern,SP-000507,prescribed in part,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000394,semantic_pattern,SP-000508,in part 12,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000395,semantic_pattern,SP-000509,representations and certifications,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000396,semantic_pattern,SP-000510,not prescribed in part,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000397,semantic_pattern,SP-000511,prescribed in part 12,low_procurement_signal_score,4,6,2026-06-27 17:34:06
SPNR-000398,semantic_pattern,SP-000512,mexico city,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000399,semantic_pattern,SP-000514,panel server,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000400,semantic_pattern,SP-000515,mbf architects,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000401,semantic_pattern,SP-000516,corps base,low_procurement_signal_score,4,7,2026-06-27 17:34:06
SPNR-000402,semantic_pattern,SP-000517,base camp,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000403,semantic_pattern,SP-000518,lejeune nc,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000404,semantic_pattern,SP-000519,structural interior,low_procurement_signal_score,4,4,2026-06-27 17:34:06
SPNR-000405,semantic_pattern,SP-000522,base camp lejeune,low_procurement_signal_score,4,5,2026-06-27 17:34:06
SPNR-000406,semantic_pattern,SP-000523,camp lejeune nc,low_procurement_signal_score,4,5,2026-06-27 17:34:06
